Interval=	0.001 s
ExcelDateTime=	4.5034649974269007e+004	18/04/2023 15:35:57.776842
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	ECG	Finapres derivative	Finapres NIBP	SBP	DBP	MAP	Heart rate
Range=	5.000 mV	1508.32 mmHg/s	10.000 V	100.0000 mmHg	100.0000 mmHg	100.0170 mmHg	110 BPM
UnitName=	*	*	mmHg	*	*	*	*
TopValue=	*	*	1000.00	*	*	*	*
BottomValue=	*	*	-1000.00	*	*	*	*
263.135	0.05046571	132.9544	84.125	NaN	NaN	NaN	NaN
263.136	0.05710823	162.2161	84.34375	NaN	NaN	NaN	NaN
263.137	0.06361162	204.8293	84.5	NaN	NaN	NaN	NaN
263.138	0.06990859	239.7726	84.59375	NaN	NaN	NaN	NaN
263.139	0.07577508	281.2498	84.9375	NaN	NaN	NaN	NaN
263.14	0.08121494	335.5115	85.4375	NaN	NaN	NaN	NaN
263.141	0.08620197	383.5227	85.53125	NaN	NaN	NaN	NaN
263.142	0.09070891	440.625	86	NaN	NaN	NaN	NaN
263.143	0.09473886	492.8981	86.375	NaN	NaN	NaN	NaN
263.144	0.09820585	551.1363	86.9375	NaN	NaN	NaN	NaN
263.145	0.1012247	611.9318	87.625	NaN	NaN	NaN	NaN
263.146	0.1038597	693.4658	88.1875	NaN	NaN	NaN	NaN
263.147	0.106141	760.5116	88.9375	NaN	NaN	NaN	NaN
263.148	0.1080894	818.1819	89.5625	NaN	NaN	NaN	NaN
263.149	0.109676	892.0454	90.59375	NaN	NaN	NaN	NaN
263.15	0.1110182	968.466	91.4375	NaN	NaN	NaN	NaN
263.151	0.1121593	1057.386	92.59375	NaN	NaN	NaN	NaN
263.152	0.1130794	1140.056	93.59375	NaN	NaN	NaN	NaN
263.153	0.1137152	1224.432	94.4375	NaN	NaN	NaN	NaN
263.154	0.114017	1300.568	96.03125	NaN	NaN	NaN	NaN
263.155	0.1140254	1388.352	97.34375	NaN	NaN	NaN	NaN
263.156	0.113726	1469.034	98.875	NaN	NaN	NaN	NaN
263.157	0.1130509	1545.455	100.3125	NaN	NaN	NaN	NaN
263.158	0.111887	1618.75	101.875	NaN	NaN	NaN	NaN
263.159	0.1102386	1668.75	103.5313	NaN	NaN	NaN	NaN
263.16	0.1081378	1730.966	105.3438	NaN	NaN	NaN	NaN
263.161	0.1056052	1782.102	107.125	NaN	NaN	NaN	NaN
263.162	0.1026298	1841.477	108.7813	NaN	NaN	NaN	NaN
263.163	0.099153	1883.806	110.75	NaN	NaN	NaN	NaN
263.164	0.09531666	1921.875	112.6563	NaN	NaN	NaN	NaN
263.165	0.09119105	1948.864	114.6563	NaN	NaN	NaN	NaN
263.166	0.08685296	1965.056	116.5625	NaN	NaN	NaN	NaN
263.167	0.0823443	1978.693	118.75	NaN	NaN	NaN	NaN
263.168	0.0776337	1976.42	120.625	NaN	NaN	NaN	NaN
263.169	0.0729093	1959.943	122.7188	NaN	NaN	NaN	NaN
263.17	0.06818515	1924.432	124.6563	NaN	NaN	NaN	NaN
263.171	0.06348476	1889.489	126.4688	NaN	NaN	NaN	NaN
263.172	0.05879512	1843.182	128.5	NaN	NaN	NaN	NaN
263.173	0.05402429	1810.511	130.4375	NaN	NaN	NaN	NaN
263.174	0.04930042	1758.239	132.0938	NaN	NaN	NaN	NaN
263.175	0.0445369	1693.181	133.6563	NaN	NaN	NaN	NaN
263.176	0.03968607	1625.568	135.4688	NaN	NaN	NaN	NaN
263.177	0.03469806	1546.875	137.0938	NaN	NaN	NaN	NaN
263.178	0.02948038	1480.398	138.875	NaN	NaN	NaN	NaN
263.179	0.02417943	1403.409	140.2188	NaN	NaN	NaN	NaN
263.18	0.01872882	1316.761	141.3438	NaN	NaN	NaN	NaN
263.181	0.01313774	1209.375	142.6875	NaN	NaN	NaN	NaN
263.182	0.007445788	1117.614	143.875	NaN	NaN	NaN	NaN
263.183	0.001673502	1037.784	145.1875	NaN	NaN	NaN	NaN
263.184	-0.003925426	949.4323	145.9688	NaN	NaN	NaN	NaN
263.185	-0.009337378	850.8521	146.875	NaN	NaN	NaN	NaN
263.186	-0.01448051	732.6703	147.5	NaN	NaN	NaN	NaN
263.187	-0.01925793	618.7497	148.4375	NaN	NaN	NaN	NaN
263.188	-0.02361814	509.6592	149.3438	NaN	NaN	NaN	NaN
263.189	-0.02732893	413.0679	149.4688	NaN	NaN	NaN	NaN
263.19	-0.0304389	298.0119	149.75	NaN	NaN	NaN	NaN
263.191	-0.03295741	197.1594	149.875	NaN	NaN	NaN	NaN
263.192	-0.03490412	104.8288	150.0625	NaN	NaN	NaN	NaN
263.193	-0.03636464	29.26135	150.2188	150.2188	80.5	103.7396	NaN
263.194	-0.03727541	-15.90931	150.1875	150.2188	80.5	103.7396	NaN
263.195	-0.03782859	-70.45436	149.8438	150.2188	80.5	103.7396	NaN
263.196	-0.03816671	-124.4315	149.8438	150.2188	80.5	103.7396	NaN
263.197	-0.03842331	-177.2724	149.875	150.2188	80.5	103.7396	NaN
263.198	-0.03876647	-212.7837	149.5938	150.2188	80.5	103.7396	NaN
263.199	-0.03918594	-240.9087	149.4063	150.2188	80.5	103.7396	NaN
263.2	-0.03985045	-259.6596	149.0625	150.2188	80.5	103.7396	NaN
263.201	-0.04084967	-278.4096	148.6563	150.2188	80.5	103.7396	NaN
263.202	-0.04223659	-291.7612	148.3125	150.2188	80.5	103.7396	NaN
263.203	-0.04406992	-286.08	148.1563	150.2188	80.5	103.7396	NaN
263.204	-0.04620426	-270.7384	147.75	150.2188	80.5	103.7396	NaN
263.205	-0.04864093	-236.9324	147.5	150.2188	80.5	103.7396	NaN
263.206	-0.05131983	-199.7161	147.375	150.2188	80.5	103.7396	NaN
263.207	-0.05416842	-162.5001	147	150.2188	80.5	103.7396	NaN
263.208	-0.0571489	-128.6927	146.8125	150.2188	80.5	103.7396	NaN
263.209	-0.06004228	-90.909	146.75	150.2188	80.5	103.7396	NaN
263.21	-0.06280496	-56.81813	146.8125	150.2188	80.5	103.7396	NaN
263.211	-0.06538099	-34.09076	146.7813	150.2188	80.5	103.7396	NaN
263.212	-0.06774853	-5.68223	146.8125	150.2188	80.5	103.7396	NaN
263.213	-0.06996335	6.818414	146.7813	150.2188	80.5	103.7396	NaN
263.214	-0.07191377	15.90872	146.75	150.2188	80.5	103.7396	NaN
263.215	-0.07367711	19.88697	146.875	150.2188	80.5	103.7396	NaN
263.216	-0.07532296	34.94286	146.75	150.2188	80.5	103.7396	NaN
263.217	-0.0769538	46.02301	146.875	150.2188	80.5	103.7396	NaN
263.218	-0.0787418	58.80666	146.875	150.2188	80.5	103.7396	NaN
263.219	-0.08065558	72.15881	147	150.2188	80.5	103.7396	NaN
263.22	-0.08282705	64.48841	147	150.2188	80.5	103.7396	NaN
263.221	-0.08533984	62.21568	147.2188	150.2188	80.5	103.7396	NaN
263.222	-0.08827182	55.11344	147.25	150.2188	80.5	103.7396	NaN
263.223	-0.09173207	50.2845	147.3438	150.2188	80.5	103.7396	NaN
263.224	-0.09560721	23.296	147.5	150.2188	80.5	103.7396	NaN
263.225	-0.09993396	-8.522749	147.2188	150.2188	80.5	103.7396	NaN
263.226	-0.1046838	-54.54504	147.2813	150.2188	80.5	103.7396	NaN
263.227	-0.1098053	-99.71642	147.4063	150.2188	80.5	103.7396	NaN
263.228	-0.1152597	-140.6243	147.4375	150.2188	80.5	103.7396	NaN
263.229	-0.1208393	-196.3066	147.0625	150.2188	80.5	103.7396	NaN
263.23	-0.1265004	-254.8295	146.8438	150.2188	80.5	103.7396	NaN
263.231	-0.1321558	-336.9318	146.5	150.2188	80.5	103.7396	NaN
263.232	-0.1377029	-411.0801	146.1563	150.2188	80.5	103.7396	NaN
263.233	-0.1430516	-469.6027	146	150.2188	80.5	103.7396	NaN
263.234	-0.1480155	-525.2843	145.3125	150.2188	80.5	103.7396	NaN
263.235	-0.1525777	-591.7613	144.6563	150.2188	80.5	103.7396	NaN
263.236	-0.1566923	-658.5226	143.9063	150.2188	80.5	103.7396	NaN
263.237	-0.1603	-721.3066	143.3438	150.2188	80.5	103.7396	NaN
263.238	-0.1633531	-783.8066	142.75	150.2188	80.5	103.7396	NaN
263.239	-0.1657372	-819.3184	141.8438	150.2188	80.5	103.7396	NaN
263.24	-0.1675032	-864.7729	140.9375	150.2188	80.5	103.7396	NaN
263.241	-0.168667	-907.1018	139.9688	150.2188	80.5	103.7396	NaN
263.242	-0.1692296	-938.3519	139.0938	150.2188	80.5	103.7396	NaN
263.243	-0.1692117	-960.7955	138.0313	150.2188	80.5	103.7396	NaN
263.244	-0.1685705	-958.8073	137.1875	150.2188	80.5	103.7396	NaN
263.245	-0.1674252	-953.4088	136.0313	150.2188	80.5	103.7396	NaN
263.246	-0.1658571	-937.5002	135.0313	150.2188	80.5	103.7396	NaN
263.247	-0.1639391	-923.0116	134.25	150.2188	80.5	103.7396	NaN
263.248	-0.1617716	-896.8747	133.1875	150.2188	80.5	103.7396	NaN
263.249	-0.1593936	-866.4766	132.4063	150.2188	80.5	103.7396	NaN
263.25	-0.1569696	-819.6025	131.5	150.2188	80.5	103.7396	NaN
263.251	-0.1546265	-767.6135	130.75	150.2188	80.5	103.7396	NaN
263.252	-0.152478	-715.0571	129.8438	150.2188	80.5	103.7396	NaN
263.253	-0.1506466	-654.8292	129.125	150.2188	80.5	103.7396	NaN
263.254	-0.1491822	-586.6478	128.5	150.2188	80.5	103.7396	NaN
263.255	-0.1481806	-504.2617	127.9688	150.2188	80.5	103.7396	NaN
263.256	-0.1476964	-426.7045	127.625	150.2188	80.5	103.7396	NaN
263.257	-0.1477587	-342.0459	127.1563	150.2188	80.5	103.7396	NaN
263.258	-0.1483782	-273.0112	126.6875	150.2188	80.5	103.7396	NaN
263.259	-0.1494971	-210.796	126.625	150.2188	80.5	103.7396	NaN
263.26	-0.1510491	-156.8178	126.5625	150.2188	80.5	103.7396	NaN
263.261	-0.1529473	-117.3297	126.375	150.2188	80.5	103.7396	NaN
263.262	-0.1550947	-73.01152	126.4063	150.2188	80.5	103.7396	NaN
263.263	-0.1573851	-42.32943	126.2813	150.2188	80.5	103.7396	NaN
263.264	-0.1597099	-21.02304	126.2813	150.2188	80.5	103.7396	NaN
263.265	-0.1619601	2.841115	126.2813	150.2188	80.5	103.7396	NaN
263.266	-0.1640486	34.94251	126.1563	150.2188	80.5	103.7396	NaN
263.267	-0.1659056	57.10197	126.3125	150.2188	80.5	103.7396	NaN
263.268	-0.1674696	81.81846	126.3125	150.2188	80.5	103.7396	NaN
263.269	-0.1687514	102.5567	126.5	150.2188	80.5	103.7396	NaN
263.27	-0.1697631	107.671	126.5938	150.2188	80.5	103.7396	NaN
263.271	-0.1705413	117.0456	126.8438	150.2188	80.5	103.7396	NaN
263.272	-0.1711227	113.0682	126.9063	150.2188	80.5	103.7396	NaN
263.273	-0.1715233	112.2154	127.0313	150.2188	80.5	103.7396	NaN
263.274	-0.1718158	87.78417	127.2188	150.2188	80.5	103.7396	NaN
263.275	-0.172042	58.23887	127.0625	150.2188	80.5	103.7396	NaN
263.276	-0.1722251	11.64758	127.3125	150.2188	80.5	103.7396	NaN
263.277	-0.1723514	-27.84073	127.375	150.2188	80.5	103.7396	NaN
263.278	-0.1723651	-69.88633	127.5	150.2188	80.5	103.7396	NaN
263.279	-0.1722008	-127.2728	127.2188	150.2188	80.5	103.7396	NaN
263.28	-0.1717851	-185.7954	127.0625	150.2188	80.5	103.7396	NaN
263.281	-0.1710235	-263.6361	126.6875	150.2188	80.5	103.7396	NaN
263.282	-0.1698147	-325.8526	126.5625	150.2188	80.5	103.7396	NaN
263.283	-0.1680764	-376.4203	126.375	150.2188	80.5	103.7396	NaN
263.284	-0.1657257	-418.7499	125.7813	150.2188	80.5	103.7396	NaN
263.285	-0.1627502	-466.1933	125.2813	150.2188	80.5	103.7396	NaN
263.286	-0.1591677	-502.8407	124.6563	150.2188	80.5	103.7396	NaN
263.287	-0.1550489	-541.4769	124.2188	150.2188	80.5	103.7396	NaN
263.288	-0.1505384	-567.6139	123.7813	150.2188	80.5	103.7396	NaN
263.289	-0.1458373	-575.5683	123.0938	150.2188	80.5	103.7396	NaN
263.29	-0.1411852	-599.7154	122.4375	150.2188	80.5	103.7396	NaN
263.291	-0.1368463	-616.4776	121.9063	150.2188	80.5	103.7396	NaN
263.292	-0.1330987	-636.3638	121.2813	150.2188	80.5	103.7396	NaN
263.293	-0.1302077	-650.2841	120.625	150.2188	80.5	103.7396	NaN
263.294	-0.128473	-650.2837	120.0625	150.2188	80.5	103.7396	NaN
263.295	-0.1280588	-643.1817	119.1563	150.2188	80.5	103.7396	NaN
263.296	-0.1290778	-636.6482	118.5938	150.2188	80.5	103.7396	NaN
263.297	-0.1315553	-621.5914	117.9375	150.2188	80.5	103.7396	NaN
263.298	-0.1353827	-597.4427	117.25	150.2188	80.5	103.7396	NaN
263.299	-0.140425	-566.477	116.6875	150.2188	80.5	103.7396	NaN
263.3	-0.1463537	-519.0347	116.25	150.2188	80.5	103.7396	NaN
263.301	-0.1527983	-474.1471	115.6563	150.2188	80.5	103.7396	NaN
263.302	-0.159331	-424.1474	115.125	150.2188	80.5	103.7396	NaN
263.303	-0.1654615	-369.886	114.7188	150.2188	80.5	103.7396	NaN
263.304	-0.1707284	-318.1821	114.3438	150.2188	80.5	103.7396	NaN
263.305	-0.1746741	-264.7728	114.125	150.2188	80.5	103.7396	NaN
263.306	-0.17693	-210.5118	113.9688	150.2188	80.5	103.7396	NaN
263.307	-0.1772281	-159.9432	113.7188	150.2188	80.5	103.7396	NaN
263.308	-0.1754308	-125.568	113.625	150.2188	80.5	103.7396	NaN
263.309	-0.1715371	-85.51169	113.5313	150.2188	80.5	103.7396	NaN
263.31	-0.165716	-51.13602	113.5	150.2188	80.5	103.7396	NaN
263.311	-0.1582598	-15.34092	113.4063	150.2188	80.5	103.7396	NaN
263.312	-0.1495842	30.39742	113.4688	150.2188	80.5	103.7396	NaN
263.313	-0.1402305	67.89792	113.3125	150.2188	80.5	103.7396	NaN
263.314	-0.1308231	103.4089	113.5625	150.2188	80.5	103.7396	NaN
263.315	-0.1220036	132.9545	113.6563	150.2188	80.5	103.7396	NaN
263.316	-0.1143674	159.0912	113.8125	150.2188	80.5	103.7396	NaN
263.317	-0.1084392	166.477	114.1563	150.2188	80.5	103.7396	NaN
263.318	-0.1046345	178.6928	114.3125	150.2188	80.5	103.7396	NaN
263.319	-0.103299	167.3292	114.5	150.2188	80.5	103.7396	NaN
263.32	-0.1045414	153.1248	114.6563	150.2188	80.5	103.7396	NaN
263.321	-0.1083045	138.3525	114.8438	150.2188	80.5	103.7396	NaN
263.322	-0.1143447	111.3635	114.8125	150.2188	80.5	103.7396	NaN
263.323	-0.1221978	99.14804	115.125	150.2188	80.5	103.7396	NaN
263.324	-0.1313836	78.69339	115.125	150.2188	80.5	103.7396	NaN
263.325	-0.1412179	54.26121	115.125	150.2188	80.5	103.7396	NaN
263.326	-0.1510036	28.40972	115.3125	150.2188	80.5	103.7396	NaN
263.327	-0.1600168	7.954478	115.1875	150.2188	80.5	103.7396	NaN
263.328	-0.167498	-25.56825	115.375	150.2188	80.5	103.7396	NaN
263.329	-0.1729271	-51.70452	115.25	150.2188	80.5	103.7396	NaN
263.33	-0.175822	-82.67021	115.125	150.2188	80.5	103.7396	NaN
263.331	-0.175895	-125.0004	115.0313	150.2188	80.5	103.7396	NaN
263.332	-0.1730188	-151.9889	115	150.2188	80.5	103.7396	NaN
263.333	-0.1672164	-179.2614	114.7813	150.2188	80.5	103.7396	NaN
263.334	-0.1588145	-205.1137	114.5625	150.2188	80.5	103.7396	NaN
263.335	-0.1482337	-236.0792	114.3438	150.2188	80.5	103.7396	NaN
263.336	-0.13602	-272.4429	113.9375	150.2188	80.5	103.7396	NaN
263.337	-0.1228064	-307.9543	113.8125	150.2188	80.5	103.7396	NaN
263.338	-0.1092936	-336.0795	113.6563	150.2188	80.5	103.7396	NaN
263.339	-0.09621356	-357.6704	113.1563	150.2188	80.5	103.7396	NaN
263.34	-0.08420815	-390.3415	112.75	150.2188	80.5	103.7396	NaN
263.341	-0.07381392	-408.239	112.2813	150.2188	80.5	103.7396	NaN
263.342	-0.06546607	-434.0915	111.8438	150.2188	80.5	103.7396	NaN
263.343	-0.05949884	-445.7389	111.4063	150.2188	80.5	103.7396	NaN
263.344	-0.05604201	-443.7498	111.0938	150.2188	80.5	103.7396	NaN
263.345	-0.05503612	-440.0567	110.375	150.2188	80.5	103.7396	NaN
263.346	-0.05629088	-438.0685	110.125	150.2188	80.5	103.7396	NaN
263.347	-0.05952734	-437.4996	109.5938	150.2188	80.5	103.7396	NaN
263.348	-0.06439462	-426.9885	109.1875	150.2188	80.5	103.7396	NaN
263.349	-0.07043382	-418.4656	108.75	150.2188	80.5	103.7396	NaN
263.35	-0.07710697	-400.8518	108.4063	150.2188	80.5	103.7396	NaN
263.351	-0.08394236	-390.3408	107.9063	150.2188	80.5	103.7396	NaN
263.352	-0.09055007	-368.7496	107.4688	150.2188	80.5	103.7396	NaN
263.353	-0.09661345	-348.2953	107.25	150.2188	80.5	103.7396	NaN
263.354	-0.1019031	-325.0001	106.8125	150.2188	80.5	103.7396	NaN
263.355	-0.1062084	-302.2726	106.4688	150.2188	80.5	103.7396	NaN
263.356	-0.1094762	-276.9884	106.25	150.2188	80.5	103.7396	NaN
263.357	-0.1117765	-255.9662	105.9688	150.2188	80.5	103.7396	NaN
263.358	-0.1132667	-248.8637	105.75	150.2188	80.5	103.7396	NaN
263.359	-0.1141522	-227.2731	105.5313	150.2188	80.5	103.7396	NaN
263.36	-0.114633	-212.216	105.3125	150.2188	80.5	103.7396	NaN
263.361	-0.1149351	-199.7158	105.0938	150.2188	80.5	103.7396	NaN
263.362	-0.1152855	-180.6819	104.9375	150.2188	80.5	103.7396	NaN
263.363	-0.1159018	-160.2272	104.5625	150.2188	80.5	103.7396	NaN
263.364	-0.1168728	-141.4774	104.5625	150.2188	80.5	103.7396	NaN
263.365	-0.1182969	-129.5457	104.4063	150.2188	80.5	103.7396	NaN
263.366	-0.1201816	-115.9094	104.2813	150.2188	80.5	103.7396	NaN
263.367	-0.1224713	-116.4774	104.25	150.2188	80.5	103.7396	NaN
263.368	-0.1250884	-111.0793	104.2188	150.2188	80.5	103.7396	NaN
263.369	-0.1277947	-118.7498	104.0938	150.2188	80.5	103.7396	NaN
263.37	-0.1304849	-121.3069	103.875	150.2188	80.5	103.7396	NaN
263.371	-0.1330074	-120.4543	103.8438	150.2188	80.5	103.7396	NaN
263.372	-0.1352116	-118.7496	103.5	150.2188	80.5	103.7396	NaN
263.373	-0.1369985	-111.6477	103.5	150.2188	80.5	103.7396	NaN
263.374	-0.1382028	-101.7042	103.375	150.2188	80.5	103.7396	NaN
263.375	-0.1388522	-83.23878	103.25	150.2188	80.5	103.7396	NaN
263.376	-0.1389917	-78.97741	103.25	150.2188	80.5	103.7396	NaN
263.377	-0.1387054	-65.62536	103.1875	150.2188	80.5	103.7396	NaN
263.378	-0.138138	-69.31865	103.125	150.2188	80.5	103.7396	NaN
263.379	-0.1373712	-75.85269	103	150.2188	80.5	103.7396	NaN
263.38	-0.1365963	-82.95494	103.0938	150.2188	80.5	103.7396	NaN
263.381	-0.1359832	-103.9774	102.8438	150.2188	80.5	103.7396	NaN
263.382	-0.1356923	-121.5908	102.875	150.2188	80.5	103.7396	NaN
263.383	-0.1358862	-134.9428	102.7188	150.2188	80.5	103.7396	NaN
263.384	-0.1365687	-142.3297	102.5	150.2188	80.5	103.7396	NaN
263.385	-0.1377877	-162.7839	102.4375	150.2188	80.5	103.7396	NaN
263.386	-0.1395276	-169.0339	102.0938	150.2188	80.5	103.7396	NaN
263.387	-0.1417446	-177.8409	101.9375	150.2188	80.5	103.7396	NaN
263.388	-0.1444007	-182.1019	101.8438	150.2188	80.5	103.7396	NaN
263.389	-0.1472755	-177.8408	101.7813	150.2188	80.5	103.7396	NaN
263.39	-0.1502545	-175.2841	101.375	150.2188	80.5	103.7396	NaN
263.391	-0.1532026	-162.2158	101.25	150.2188	80.5	103.7396	NaN
263.392	-0.1560119	-161.0797	101.125	150.2188	80.5	103.7396	NaN
263.393	-0.1586437	-147.1591	100.8438	150.2188	80.5	103.7396	NaN
263.394	-0.1609538	-140.9091	100.8125	150.2188	80.5	103.7396	NaN
263.395	-0.1629624	-124.1476	100.6563	150.2188	80.5	103.7396	NaN
263.396	-0.1647075	-118.7504	100.5938	150.2188	80.5	103.7396	NaN
263.397	-0.1662695	-119.3182	100.375	150.2188	80.5	103.7396	NaN
263.398	-0.1677859	-114.7728	100.5	150.2188	80.5	103.7396	NaN
263.399	-0.1693393	-121.5907	100.1563	150.2188	80.5	103.7396	NaN
263.4	-0.1711065	-124.1475	100.125	150.2188	80.5	103.7396	NaN
263.401	-0.1732346	-131.2501	100.0313	150.2188	80.5	103.7396	NaN
263.402	-0.1758369	-128.9766	99.78125	150.2188	80.5	103.7396	NaN
263.403	-0.1789833	-132.1023	99.75	150.2188	80.5	103.7396	NaN
263.404	-0.1826825	-114.2046	99.5625	150.2188	80.5	103.7396	NaN
263.405	-0.1869451	-94.60229	99.4375	150.2188	80.5	103.7396	NaN
263.406	-0.1917032	-73.86356	99.25	150.2188	80.5	103.7396	NaN
263.407	-0.1968039	-40.62492	99.25	150.2188	80.5	103.7396	NaN
263.408	-0.2020086	-19.03433	99.125	150.2188	80.5	103.7396	NaN
263.409	-0.2070607	11.07967	99.1875	150.2188	80.5	103.7396	NaN
263.41	-0.2117379	33.80686	99.375	150.2188	80.5	103.7396	NaN
263.411	-0.215787	60.51117	99.28125	150.2188	80.5	103.7396	NaN
263.412	-0.218928	77.27235	99.5	150.2188	80.5	103.7396	NaN
263.413	-0.220873	96.02291	99.4375	150.2188	80.5	103.7396	NaN
263.414	-0.2214295	105.3977	99.59375	150.2188	80.5	103.7396	NaN
263.415	-0.2205282	106.2502	99.625	150.2188	80.5	103.7396	NaN
263.416	-0.2181434	114.7726	99.875	150.2188	80.5	103.7396	NaN
263.417	-0.2142922	107.386	99.96875	150.2188	80.5	103.7396	NaN
263.418	-0.2090491	103.4088	100.1563	150.2188	80.5	103.7396	NaN
263.419	-0.2026407	93.46563	100.2813	150.2188	80.5	103.7396	NaN
263.42	-0.1953758	92.04561	100.25	150.2188	80.5	103.7396	NaN
263.421	-0.1875815	81.81805	100.4063	150.2188	80.5	103.7396	NaN
263.422	-0.179587	83.52327	100.375	150.2188	80.5	103.7396	NaN
263.423	-0.1717104	96.30733	100.4063	150.2188	80.5	103.7396	NaN
263.424	-0.1643609	104.5453	100.5313	150.2188	80.5	103.7396	NaN
263.425	-0.1578496	119.8863	100.75	150.2188	80.5	103.7396	NaN
263.426	-0.1524231	124.432	100.75	150.2188	80.5	103.7396	NaN
263.427	-0.1482411	132.1026	100.9375	150.2188	80.5	103.7396	NaN
263.428	-0.1453454	131.5339	101.2813	150.2188	80.5	103.7396	NaN
263.429	-0.1438173	123.5793	101.2188	150.2188	80.5	103.7396	NaN
263.43	-0.1435201	108.8066	101.4375	150.2188	80.5	103.7396	NaN
263.431	-0.1442671	93.74994	101.4688	150.2188	80.5	103.7396	NaN
263.432	-0.1458018	77.27265	101.5938	150.2188	80.5	103.7396	NaN
263.433	-0.1477692	63.9202	101.6875	150.2188	80.5	103.7396	NaN
263.434	-0.149943	61.93209	101.75	150.2188	80.5	103.7396	NaN
263.435	-0.1519261	43.46597	101.7188	150.2188	80.5	103.7396	NaN
263.436	-0.1533951	30.39795	101.6875	150.2188	80.5	103.7396	NaN
263.437	-0.1540702	13.35168	101.8438	150.2188	80.5	103.7396	NaN
263.438	-0.153682	-1.703918	101.9063	150.2188	80.5	103.7396	NaN
263.439	-0.1522375	-11.9316	101.9375	150.2188	80.5	103.7396	NaN
263.44	-0.149641	-12.50017	101.7813	150.2188	80.5	103.7396	NaN
263.441	-0.1459301	-19.03373	101.75	150.2188	80.5	103.7396	NaN
263.442	-0.1412195	-35.22736	101.6875	150.2188	80.5	103.7396	NaN
263.443	-0.1356426	-30.9661	101.625	150.2188	80.5	103.7396	NaN
263.444	-0.1296332	-31.81857	101.625	150.2188	80.5	103.7396	NaN
263.445	-0.1234463	-25.56795	101.75	150.2188	80.5	103.7396	NaN
263.446	-0.1173791	-28.12517	101.6563	150.2188	80.5	103.7396	NaN
263.447	-0.1116949	-36.07905	101.4688	150.2188	80.5	103.7396	NaN
263.448	-0.1065513	-47.15943	101.6875	150.2188	80.5	103.7396	NaN
263.449	-0.1023123	-56.81837	101.4688	150.2188	80.5	103.7396	NaN
263.45	-0.09904147	-69.3183	101.5	150.2188	80.5	103.7396	NaN
263.451	-0.0967515	-75.00005	101.4063	150.2188	80.5	103.7396	NaN
263.452	-0.09534317	-70.73885	101.25	150.2188	80.5	103.7396	NaN
263.453	-0.09455019	-82.38643	101.1563	150.2188	80.5	103.7396	NaN
263.454	-0.09429211	-71.59072	101.1563	150.2188	80.5	103.7396	NaN
263.455	-0.09421687	-68.18212	101	150.2188	80.5	103.7396	NaN
263.456	-0.09398934	-61.3637	100.875	150.2188	80.5	103.7396	NaN
263.457	-0.09325182	-49.71606	101.0313	150.2188	80.5	103.7396	NaN
263.458	-0.09159587	-46.59098	100.7813	150.2188	80.5	103.7396	NaN
263.459	-0.08888471	-41.76146	100.875	150.2188	80.5	103.7396	NaN
263.46	-0.08485106	-31.24994	100.8125	150.2188	80.5	103.7396	NaN
263.461	-0.07937065	-23.86373	100.7188	150.2188	80.5	103.7396	NaN
263.462	-0.07242542	-26.70401	100.7813	150.2188	80.5	103.7396	NaN
263.463	-0.06407954	-5.96559	100.6563	150.2188	80.5	103.7396	NaN
263.464	-0.05463861	0.8521676	100.6875	150.2188	80.5	103.7396	NaN
263.465	-0.0443161	9.0909	100.7188	150.2188	80.5	103.7396	NaN
263.466	-0.03344623	20.17087	100.75	150.2188	80.5	103.7396	NaN
263.467	-0.022454	23.57989	100.625	150.2188	80.5	103.7396	NaN
263.468	-0.01183006	30.11394	100.9063	150.2188	80.5	103.7396	NaN
263.469	-0.002046078	34.09099	100.875	150.2188	80.5	103.7396	NaN
263.47	0.006594839	37.5002	100.8125	150.2188	80.5	103.7396	NaN
263.471	0.01380062	37.49991	100.9375	150.2188	80.5	103.7396	NaN
263.472	0.01927722	47.44339	100.9063	150.2188	80.5	103.7396	NaN
263.473	0.0227265	46.87464	100.9375	150.2188	80.5	103.7396	NaN
263.474	0.02412851	57.95425	101.0625	150.2188	80.5	103.7396	NaN
263.475	0.02360839	64.20457	101.0938	150.2188	80.5	103.7396	NaN
263.476	0.02132673	53.4091	101.0625	150.2188	80.5	103.7396	NaN
263.477	0.01741837	52.55663	101.3125	150.2188	80.5	103.7396	NaN
263.478	0.01195851	40.057	101.3438	150.2188	80.5	103.7396	NaN
263.479	0.005319059	28.69302	101.4063	150.2188	80.5	103.7396	NaN
263.48	-0.002155873	24.71578	101.4375	150.2188	80.5	103.7396	NaN
263.481	-0.01018468	19.03403	101.25	150.2188	80.5	103.7396	NaN
263.482	-0.01860395	11.36351	101.4063	150.2188	80.5	103.7396	NaN
263.483	-0.02739252	20.45482	101.2813	150.2188	80.5	103.7396	NaN
263.484	-0.03633374	29.54531	101.3438	150.2188	80.5	103.7396	NaN
263.485	-0.04535695	33.23907	101.4375	150.2188	80.5	103.7396	NaN
263.486	-0.05446332	41.47732	101.4375	150.2188	80.5	103.7396	NaN
263.487	-0.06373861	28.97739	101.5	150.2188	80.5	103.7396	NaN
263.488	-0.07335009	24.43171	101.6563	150.2188	80.5	103.7396	NaN
263.489	-0.08324631	9.374916	101.6875	150.2188	80.5	103.7396	NaN
263.49	-0.09351962	-15.05673	101.5625	150.2188	80.5	103.7396	NaN
